id,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
175,109,67.28,29.09,62.65,94.98,18.17,8.26,91.74,53.21,13.76,8.26,5.5,0.0,2.75,0.0,0.0,5.5,11.01,11.01,7.34,3.67,10.09,1.83,17.43,4.59,2.75,0.0,0.92,3.67,4.59,4.59,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,11.01,0.0,2.75,2.75,4.59,0.92,6.42,2.75,2.75,0.0,0.0,1.83,0.0,1.83,0.0,0.0,2.75,0.0,0.92,0.92,2.75,0.0,2.75,12.84,0.92,13.76,0.92,6.42,6.42,1.83,0.0,0.92,10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35,5.5,4.59,0.0,0.0,0.0,0.0,0.0,0.0,8.26,0.0,0.0
176,26,82.82,12.43,63.54,89.84,8.67,11.54,96.15,57.69,7.69,7.69,3.85,0.0,0.0,0.0,3.85,0.0,11.54,15.38,7.69,7.69,7.69,3.85,19.23,3.85,3.85,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,19.23,0.0,3.85,7.69,3.85,0.0,11.54,3.85,0.0,3.85,0.0,3.85,0.0,3.85,0.0,0.0,3.85,0.0,0.0,0.0,3.85,0.0,3.85,11.54,3.85,15.38,0.0,3.85,11.54,3.85,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,0.0,0.0,0.0,3.85,0.0,0.0,3.85,0.0,0.0
177,39,1.0,6.21,63.54,97.19,5.57,15.38,89.74,58.97,28.21,7.69,7.69,0.0,0.0,0.0,0.0,20.51,7.69,2.56,10.26,12.82,5.13,7.69,17.95,7.69,0.0,0.0,0.0,5.13,5.13,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,2.56,2.56,0.0,2.56,10.26,0.0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,10.26,0.0,2.56,0.0,7.69,0.0,0.0,20.51,2.56,12.82,0.0,0.0,12.82,2.56,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46,20.51,7.69,0.0,0.0,0.0,0.0,0.0,0.0,10.26,0.0,0.0
178,168,83.81,15.57,71.48,59.59,24.0,7.74,81.55,53.57,16.07,7.74,6.55,0.0,0.0,0.0,1.19,8.33,9.52,15.48,5.95,2.98,4.17,2.98,14.88,4.76,2.98,0.6,1.19,4.76,1.79,1.79,0.0,0.0,0.0,0.0,3.57,0.6,0.0,0.0,0.0,14.88,1.19,2.98,1.19,4.17,1.79,4.17,1.79,0.0,0.6,0.0,1.79,0.6,1.19,0.0,0.0,5.36,0.6,3.57,1.79,0.6,0.0,1.79,11.31,1.19,13.69,2.98,7.14,2.98,1.19,0.6,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,6.55,2.98,0.0,0.0,0.0,0.0,1.19,0.0,2.98,1.19,0.0
179,55,52.71,7.3,77.1,60.23,13.75,7.27,83.64,63.64,14.55,7.27,7.27,0.0,0.0,0.0,0.0,7.27,10.91,14.55,14.55,3.64,7.27,5.45,20.0,1.82,0.0,0.0,0.0,1.82,1.82,1.82,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,9.09,1.82,1.82,1.82,0.0,0.0,3.64,1.82,1.82,0.0,0.0,1.82,0.0,1.82,0.0,0.0,5.45,0.0,1.82,3.64,0.0,0.0,3.64,16.36,0.0,14.55,0.0,12.73,1.82,1.82,1.82,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0
181,22,32.58,18.16,11.0,99.0,22.0,13.64,90.91,59.09,13.64,0.0,0.0,0.0,0.0,0.0,0.0,13.64,9.09,9.09,9.09,9.09,9.09,4.55,4.55,9.09,4.55,0.0,0.0,4.55,9.09,9.09,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,4.55,13.64,0.0,0.0,0.0,0.0,4.55,9.09,9.09,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,4.55,4.55,0.0,0.0,9.09,0.0,4.55,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,18.18,0.0,4.55,4.55,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0
182,56,86.73,18.6,74.76,97.85,18.67,5.36,85.71,51.79,16.07,10.71,7.14,0.0,1.79,0.0,1.79,5.36,10.71,12.5,5.36,1.79,5.36,0.0,16.07,10.71,7.14,1.79,0.0,7.14,5.36,5.36,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,14.29,3.57,0.0,3.57,3.57,1.79,7.14,1.79,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,1.79,3.57,0.0,0.0,0.0,10.71,1.79,10.71,1.79,7.14,0.0,0.0,0.0,0.0,5.36,0.0,0.0,1.79,0.0,0.0,1.79,0.0,0.0,7.14,5.36,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,32,89.84,17.42,55.79,81.93,16.0,15.62,87.5,53.12,18.75,9.38,9.38,0.0,0.0,0.0,0.0,9.38,9.38,15.62,6.25,3.12,0.0,0.0,15.62,9.38,3.12,0.0,0.0,3.12,3.12,3.12,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,3.12,0.0,6.25,0.0,0.0,12.5,0.0,3.12,0.0,3.12,0.0,6.25,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,45,28.53,50.0,1.0,99.0,9.0,20.0,86.67,46.67,17.78,6.67,4.44,0.0,2.22,0.0,0.0,11.11,4.44,11.11,11.11,6.67,8.89,0.0,17.78,8.89,2.22,2.22,0.0,2.22,11.11,11.11,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,8.89,0.0,4.44,0.0,2.22,2.22,0.0,4.44,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,2.22,0.0,4.44,0.0,2.22,20.0,0.0,2.22,0.0,2.22,0.0,4.44,11.11,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,4.44,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0
185,235,71.04,44.93,32.63,73.45,18.08,10.21,83.4,54.47,13.62,6.38,3.83,0.85,0.85,0.0,0.85,7.23,9.36,13.19,9.36,4.68,6.38,1.7,15.32,6.38,2.55,1.7,3.83,1.7,3.4,2.98,0.43,0.43,0.0,0.0,5.96,0.85,0.0,0.0,0.85,13.62,1.7,3.4,0.85,4.68,1.28,3.4,2.55,0.43,2.13,0.0,0.0,0.0,0.0,0.0,0.0,6.38,1.28,0.85,2.13,1.7,0.43,2.13,11.06,1.28,10.21,1.28,7.23,1.7,2.98,2.13,0.85,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,5.96,1.28,0.0,0.43,0.0,0.0,0.0,0.0,1.28,0.0,1.7
186,43,25.35,32.1,12.01,99.0,14.33,13.95,81.4,60.47,16.28,6.98,6.98,0.0,0.0,0.0,0.0,9.3,6.98,11.63,18.6,4.65,9.3,0.0,20.93,13.95,2.33,0.0,0.0,0.0,9.3,9.3,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,9.3,0.0,0.0,4.65,0.0,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,2.33,0.0,4.65,16.28,0.0,9.3,0.0,9.3,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,6.98,4.65,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0
187,660,82.48,21.98,52.42,45.24,25.38,18.64,78.79,54.24,8.48,3.64,3.03,0.0,0.0,0.0,0.61,4.7,10.45,14.7,8.48,5.45,8.94,1.67,13.33,6.21,5.15,0.76,3.33,3.79,2.58,1.82,0.76,0.15,0.15,0.3,3.33,0.15,0.0,0.0,0.15,14.09,1.97,2.27,0.76,4.09,0.61,6.36,2.58,0.45,1.67,0.45,0.3,0.0,0.15,0.0,0.15,4.7,0.0,1.82,1.97,0.76,0.3,3.48,8.03,1.06,10.76,0.45,8.03,2.27,1.67,1.21,0.0,0.61,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,13.48,5.15,5.76,0.3,0.0,0.0,0.0,0.15,0.0,1.52,0.3,0.3
188,66,44.96,43.98,23.51,99.0,16.5,10.61,87.88,57.58,16.67,6.06,4.55,0.0,1.52,0.0,0.0,10.61,10.61,9.09,9.09,3.03,12.12,1.52,16.67,4.55,3.03,3.03,0.0,0.0,6.06,6.06,0.0,0.0,0.0,0.0,4.55,1.52,0.0,0.0,1.52,6.06,1.52,0.0,1.52,0.0,1.52,1.52,6.06,0.0,4.55,1.52,0.0,0.0,0.0,0.0,0.0,7.58,0.0,1.52,3.03,3.03,0.0,0.0,15.15,0.0,10.61,0.0,7.58,3.03,0.0,6.06,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.52
189,37,5.58,20.87,84.25,97.99,18.5,13.51,97.3,56.76,16.22,5.41,5.41,0.0,0.0,0.0,0.0,10.81,5.41,5.41,8.11,16.22,13.51,0.0,18.92,10.81,0.0,0.0,0.0,2.7,5.41,5.41,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,16.22,0.0,8.11,2.7,5.41,0.0,5.41,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,2.7,0.0,5.41,0.0,5.41,10.81,2.7,18.92,2.7,8.11,8.11,10.81,2.7,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.7,0.0,18.92,5.41,10.81,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
190,99,37.91,13.32,44.72,80.64,11.0,11.11,89.9,62.63,23.23,7.07,7.07,0.0,0.0,0.0,0.0,16.16,7.07,13.13,14.14,5.05,2.02,1.01,18.18,3.03,0.0,0.0,7.07,2.02,5.05,4.04,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,1.01,0.0,2.02,2.02,1.01,3.03,2.02,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,2.02,1.01,1.01,3.03,13.13,2.02,11.11,2.02,3.03,6.06,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,10.1,1.01,1.01,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0
191,279,94.77,33.35,20.84,66.47,25.36,17.92,78.85,48.75,9.32,3.58,2.87,0.0,0.36,0.0,0.36,5.73,12.54,14.34,6.45,3.58,4.3,1.43,10.39,9.32,5.73,1.08,2.15,5.02,4.3,3.23,1.08,0.0,0.36,0.36,3.94,0.0,0.0,0.36,0.0,11.11,1.43,1.08,1.43,3.23,1.08,4.3,3.94,2.15,1.43,0.36,0.72,0.72,0.0,0.0,0.0,5.02,0.0,1.43,3.58,1.79,0.0,2.51,7.17,0.36,8.96,1.08,6.09,1.79,1.08,1.08,0.36,2.87,0.0,0.0,0.72,0.0,0.0,0.72,0.0,0.0,20.79,5.02,4.3,0.0,0.0,0.36,0.0,3.58,1.43,3.58,2.15,0.36
192,29,77.56,24.51,11.5,99.0,14.5,3.45,93.1,55.17,17.24,0.0,0.0,0.0,0.0,0.0,0.0,17.24,6.9,17.24,6.9,3.45,3.45,3.45,17.24,6.9,0.0,0.0,0.0,3.45,10.34,10.34,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,6.9,6.9,6.9,3.45,3.45,0.0,3.45,0.0,3.45,0.0,0.0,13.79,3.45,0.0,0.0,10.34,0.0,0.0,17.24,0.0,6.9,0.0,6.9,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0
193,23,60.05,33.19,2.02,93.61,7.67,17.39,56.52,34.78,13.04,4.35,4.35,0.0,0.0,0.0,0.0,8.7,4.35,4.35,8.7,0.0,4.35,0.0,13.04,8.7,0.0,0.0,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,4.35,4.35,0.0,0.0,4.35,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,47,66.74,26.16,65.58,66.07,47.0,17.02,91.49,51.06,14.89,4.26,2.13,0.0,2.13,0.0,0.0,10.64,4.26,14.89,4.26,4.26,8.51,2.13,21.28,2.13,0.0,0.0,4.26,0.0,2.13,2.13,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,17.02,4.26,0.0,2.13,8.51,2.13,6.38,6.38,2.13,4.26,0.0,2.13,0.0,2.13,0.0,0.0,10.64,0.0,2.13,0.0,8.51,0.0,2.13,19.15,2.13,12.77,4.26,6.38,6.38,4.26,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89,2.13,8.51,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13
195,497,86.62,30.75,56.17,32.69,23.67,11.87,74.65,49.09,9.86,6.24,3.62,0.0,2.01,0.0,0.6,3.62,10.46,14.08,5.63,5.63,7.04,1.81,12.27,5.23,3.82,1.21,7.65,2.62,2.01,1.21,0.8,0.0,0.2,0.2,2.82,0.0,0.0,0.0,0.0,14.08,1.81,3.42,1.81,3.42,2.21,4.43,2.01,0.0,1.81,0.2,0.4,0.2,0.2,0.0,0.0,4.43,0.0,1.21,1.41,2.01,0.6,3.62,7.24,0.8,13.88,0.8,7.44,5.63,1.21,0.4,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,4.23,1.01,0.0,0.0,0.0,0.0,4.63,0.4,3.42,0.0,0.6
196,41,83.49,50.0,25.63,96.29,10.25,12.2,82.93,43.9,9.76,7.32,2.44,0.0,4.88,0.0,0.0,2.44,4.88,14.63,2.44,2.44,9.76,2.44,9.76,4.88,4.88,0.0,2.44,2.44,9.76,7.32,2.44,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,14.63,0.0,4.88,2.44,2.44,2.44,7.32,2.44,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,7.32,4.88,7.32,2.44,2.44,4.88,0.0,9.76,0.0,7.32,2.44,2.44,4.88,2.44,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,9.76,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,94,88.34,58.41,1.0,99.0,10.44,17.02,74.47,46.81,11.7,4.26,2.13,0.0,1.06,0.0,1.06,7.45,12.77,10.64,6.38,4.26,3.19,2.13,10.64,7.45,5.32,3.19,0.0,4.26,8.51,7.45,1.06,0.0,0.0,0.0,7.45,0.0,0.0,0.0,0.0,6.38,0.0,1.06,2.13,2.13,1.06,2.13,5.32,0.0,4.26,0.0,1.06,0.0,0.0,0.0,1.06,10.64,0.0,4.26,4.26,5.32,1.06,0.0,11.7,0.0,4.26,1.06,2.13,1.06,2.13,4.26,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,1.06,0.0,34.04,20.21,5.32,0.0,0.0,1.06,0.0,1.06,0.0,3.19,3.19,0.0
198,106,79.46,61.15,3.85,89.18,17.67,9.43,73.58,47.17,14.15,6.6,1.89,0.94,0.0,2.83,0.94,7.55,9.43,11.32,4.72,4.72,4.72,1.89,11.32,4.72,0.0,0.0,2.83,3.77,7.55,5.66,1.89,0.94,0.0,0.94,6.6,0.0,0.0,0.0,2.83,5.66,0.0,1.89,1.89,2.83,0.94,0.94,1.89,0.0,0.94,0.94,0.0,0.0,0.0,0.0,0.0,5.66,0.94,0.94,0.94,2.83,0.0,0.94,8.49,1.89,12.26,0.94,5.66,6.6,2.83,0.94,0.94,0.0,0.0,0.0,1.89,0.0,0.94,0.94,0.0,0.0,17.92,4.72,2.83,0.94,0.0,0.0,0.94,0.0,0.0,3.77,3.77,0.94
199,151,41.83,55.26,38.23,50.49,25.17,18.54,85.43,56.29,16.56,9.93,3.97,0.0,5.3,0.0,0.66,6.62,7.95,11.92,11.26,4.64,8.61,2.65,19.21,9.93,5.96,1.32,1.99,5.3,3.97,1.99,0.66,0.0,0.0,0.0,7.95,0.0,0.0,0.0,0.0,16.56,3.31,3.31,3.31,5.3,1.32,5.3,1.32,0.66,0.66,0.0,0.66,0.0,0.66,0.0,0.0,4.64,0.0,0.66,1.32,1.99,0.66,1.99,16.56,2.65,9.93,0.66,5.96,3.31,1.32,1.32,1.32,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,3.97,5.96,0.0,0.0,0.0,0.0,0.0,0.0,7.95,1.32,0.0
200,56,43.57,10.58,41.07,87.2,14.0,8.93,87.5,53.57,16.07,7.14,7.14,0.0,0.0,0.0,0.0,8.93,3.57,16.07,7.14,3.57,14.29,1.79,19.64,16.07,14.29,1.79,0.0,7.14,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07,0.0,3.57,0.0,7.14,1.79,3.57,1.79,0.0,1.79,0.0,1.79,0.0,1.79,0.0,0.0,3.57,0.0,3.57,0.0,0.0,0.0,5.36,10.71,1.79,8.93,1.79,3.57,3.57,5.36,3.57,1.79,0.0,0.0,0.0,1.79,0.0,0.0,0.0,1.79,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,330,88.77,46.36,8.41,76.23,36.67,14.24,74.55,45.15,7.58,1.21,0.3,0.0,0.91,0.0,0.0,6.36,10.91,11.52,7.58,4.55,5.76,0.91,12.42,6.97,4.24,0.3,3.94,1.21,3.94,3.03,0.3,0.0,0.3,0.0,2.12,0.3,0.0,0.0,0.0,8.48,0.61,1.82,0.0,1.82,1.52,2.73,4.24,2.12,1.82,0.3,0.3,0.0,0.3,0.0,0.0,4.55,0.3,1.21,2.73,1.21,0.0,2.73,9.39,0.3,9.09,0.61,5.15,3.33,2.73,1.52,1.82,1.52,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,12.73,4.24,4.55,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.61,0.0
202,30,13.07,9.13,3.37,99.0,10.0,20.0,86.67,60.0,23.33,10.0,10.0,0.0,0.0,0.0,0.0,13.33,3.33,16.67,13.33,6.67,10.0,3.33,20.0,10.0,10.0,0.0,0.0,6.67,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,3.33,0.0,3.33,0.0,0.0,6.67,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,3.33,0.0,20.0,10.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0
203,22,32.58,8.65,85.21,94.75,11.0,4.55,81.82,59.09,18.18,9.09,9.09,0.0,0.0,0.0,0.0,9.09,4.55,13.64,9.09,13.64,4.55,0.0,18.18,4.55,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,4.55,0.0,4.55,0.0,4.55,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,4.55,13.64,0.0,13.64,0.0,4.55,9.09,4.55,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,31.82,9.09,4.55,0.0,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0
204,67,58.58,81.47,2.27,99.0,11.17,10.45,83.58,52.24,20.9,10.45,2.99,1.49,0.0,5.97,0.0,10.45,4.48,13.43,4.48,1.49,8.96,0.0,13.43,8.96,4.48,0.0,1.49,0.0,7.46,7.46,0.0,0.0,0.0,0.0,11.94,1.49,0.0,0.0,7.46,7.46,1.49,0.0,0.0,2.99,2.99,1.49,2.99,0.0,2.99,0.0,1.49,0.0,0.0,0.0,0.0,8.96,2.99,1.49,1.49,4.48,0.0,5.97,7.46,0.0,8.96,2.99,5.97,1.49,0.0,2.99,0.0,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,8.96,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,23,60.05,80.77,2.02,93.61,11.5,13.04,82.61,47.83,21.74,17.39,8.7,0.0,4.35,0.0,4.35,4.35,4.35,13.04,4.35,4.35,4.35,0.0,8.7,8.7,0.0,0.0,0.0,8.7,8.7,4.35,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,17.39,4.35,0.0,8.7,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,4.35,0.0,4.35,0.0,0.0,13.04,0.0,4.35,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17,52.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,57,73.21,14.62,61.85,86.53,28.5,12.28,87.72,63.16,14.04,8.77,8.77,0.0,0.0,0.0,0.0,5.26,10.53,17.54,10.53,7.02,7.02,1.75,17.54,1.75,1.75,1.75,0.0,1.75,3.51,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,1.75,3.51,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75,0.0,0.0,7.02,0.0,1.75,3.51,1.75,0.0,1.75,14.04,0.0,12.28,1.75,7.02,3.51,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,8.77,3.51,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,1.75
207,193,69.04,54.14,3.83,74.08,27.57,11.4,85.49,56.99,12.95,6.74,2.07,0.0,4.66,0.0,0.0,6.22,9.84,12.44,10.36,3.11,7.25,2.59,18.65,2.59,2.07,0.52,1.55,0.52,5.7,4.15,1.55,0.0,0.52,0.52,6.74,0.0,0.0,0.0,0.0,16.06,1.04,2.59,5.18,3.11,1.55,5.7,2.07,1.04,1.04,0.0,1.04,1.04,0.0,0.0,0.0,4.15,0.52,0.52,1.04,1.55,1.04,2.07,12.95,1.55,6.74,1.55,3.11,2.07,3.63,2.59,3.11,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88,4.66,3.63,0.0,0.52,0.0,0.0,0.0,0.0,0.0,2.07,0.0
208,58,55.63,24.51,59.31,58.39,19.33,8.62,74.14,44.83,12.07,8.62,6.9,0.0,1.72,0.0,0.0,3.45,10.34,5.17,6.9,5.17,10.34,0.0,12.07,5.17,5.17,1.72,8.62,1.72,1.72,1.72,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,13.79,1.72,5.17,0.0,3.45,1.72,3.45,0.0,0.0,0.0,0.0,1.72,0.0,1.72,0.0,0.0,3.45,0.0,1.72,0.0,1.72,0.0,3.45,8.62,1.72,10.34,1.72,0.0,8.62,1.72,0.0,0.0,1.72,0.0,0.0,1.72,0.0,1.72,0.0,0.0,0.0,24.14,3.45,8.62,0.0,0.0,3.45,0.0,1.72,0.0,1.72,3.45,1.72
209,699,78.57,54.01,26.14,82.22,24.96,13.16,81.4,50.5,10.87,5.29,1.43,0.0,2.15,0.0,1.72,5.58,8.87,13.02,7.73,5.87,6.15,1.14,14.16,5.87,4.29,1.14,5.01,3.0,4.58,3.86,0.72,0.0,0.29,0.29,5.87,0.43,0.0,0.0,0.29,12.59,1.14,3.43,1.43,3.43,1.0,4.29,3.58,0.57,2.58,0.43,1.72,0.86,0.43,0.14,0.29,7.73,0.14,3.43,3.29,3.29,0.29,2.15,10.73,0.86,11.73,1.0,7.58,3.43,2.0,1.0,0.14,0.86,0.0,0.0,0.72,0.14,0.0,0.14,0.43,0.0,13.45,4.58,2.43,0.0,0.0,0.0,0.0,2.86,0.57,1.86,0.86,0.29
210,22,69.94,81.84,1.0,99.0,11.0,18.18,86.36,36.36,9.09,4.55,0.0,0.0,4.55,0.0,0.0,4.55,0.0,13.64,4.55,13.64,0.0,0.0,18.18,4.55,0.0,0.0,0.0,4.55,18.18,18.18,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,27.27,4.55,0.0,4.55,0.0,18.18,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,22.73,0.0,9.09,4.55,13.64,0.0,0.0,18.18,0.0,4.55,0.0,4.55,0.0,9.09,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,36.36,0.0,18.18,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0
211,162,79.81,22.95,37.79,60.88,23.14,11.73,77.78,48.15,11.73,5.56,3.7,0.0,1.85,0.0,0.0,6.17,7.41,14.2,6.17,2.47,7.41,3.09,13.58,5.56,1.85,0.0,4.32,4.94,4.94,3.09,1.23,0.62,0.0,0.62,2.47,0.0,0.0,0.0,0.0,15.43,0.0,4.32,1.23,6.79,1.85,4.94,4.94,0.0,3.7,1.23,1.23,0.62,0.62,0.0,0.0,5.56,0.0,1.85,1.23,2.47,0.62,2.47,10.49,0.0,11.73,2.47,4.32,4.32,0.0,2.47,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,4.94,5.56,0.0,0.0,0.0,0.0,1.85,0.0,1.85,3.7,0.62
